JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
MKT-F-001,Marketing Specialist,Fresher,0-1,"SEO basics; SEM basics; PPC campaigns; Content creation; Social media management; Email marketing basics; Marketing automation tools (Mailchimp, HubSpot); Google Analytics basics; Market research; Collaboration and communication",Assist in digital marketing campaigns; Create and edit marketing content; Manage social media posts and engagement; Support email marketing initiatives; Perform basic data analysis and reporting; Conduct market research and customer segmentation; Coordinate marketing events and campaigns,Digital Marketing; SEO; SEM; PPC; Content Creation; Email Marketing; Social Media; Marketing Automation; Google Analytics; Market Research
MKT-F-002,Marketing Specialist,Fresher,0-1,Copywriting; Blogging; Video production basics; Social media marketing; Email campaigns; Google Analytics; Event coordination; Market research; Canva and WordPress basics; Team collaboration,Support content creation for campaigns; Assist in social media management; Prepare email marketing campaigns; Analyze social media metrics; Coordinate events and marketing initiatives; Support market research and segmentation; Collaborate with marketing team members,Content Creation; Copywriting; Blogging; Video Marketing; Social Media; Email Marketing; Analytics; Campaign Coordination; Event Management; Team Collaboration
MKT-F-003,Marketing Specialist,Fresher,0-1,Digital marketing fundamentals; SEO/SEM; PPC ads; Social media platforms; Email marketing tools; Data analysis basics; Marketing automation; Content creation; Adobe Creative Suite basics; Collaboration,Assist in executing digital campaigns; Create social media posts and content; Support paid ad campaigns; Analyze basic performance metrics; Assist with email campaigns; Prepare marketing content; Collaborate with marketing team for initiatives,Digital Marketing; SEO; SEM; PPC; Social Media; Email Marketing; Data Analysis; Marketing Automation; Content Creation; Collaboration
MKT-F-004,Marketing Specialist,Fresher,0-1,Content creation; Copywriting; Social media marketing; Email campaigns; SEO basics; SEM basics; Marketing analytics; Canva and Adobe Creative Suite; Event management; Team communication,Create content for marketing campaigns; Manage social media accounts; Support email marketing efforts; Assist with SEO and SEM optimization; Analyze campaign performance; Coordinate small events; Collaborate with cross-functional teams,Content Creation; Copywriting; Social Media; Email Marketing; SEO; SEM; Analytics; Event Management; Collaboration; Creative
MKT-F-005,Marketing Specialist,Fresher,0-1,"Digital marketing fundamentals; SEO, SEM, PPC; Content marketing; Social media basics; Email marketing tools; Google Analytics; Marketing automation; Creative design tools; Collaboration; Time management",Support campaign execution; Create marketing content; Manage basic social media tasks; Assist in email marketing; Track analytics and performance metrics; Collaborate with marketing team; Help organize campaigns and events,Digital Marketing; SEO; SEM; PPC; Content Marketing; Social Media; Email Marketing; Analytics; Marketing Automation; Collaboration
MKT-E-006,Marketing Specialist,Experienced,5-Mar,"Advanced digital marketing strategies; SEO/SEM optimization; PPC campaigns management; Lead generation; Multi-channel campaign planning; Email marketing automation; Data-driven decision making; Analytics (Google Analytics, Tableau); Social media strategy; Content creation",Plan and execute multi-channel campaigns; Optimize SEO/SEM and PPC campaigns; Develop lead generation strategies; Oversee email marketing automation; Analyze campaign performance and report ROI; Create marketing content and collateral; Collaborate with cross-functional teams,Digital Marketing; SEO; SEM; PPC; Email Marketing; Lead Generation; Campaign Management; Analytics; Content Creation; Multi-channel Marketing
MKT-E-007,Marketing Specialist,Experienced,6-Apr,"Digital strategy development; SEO, SEM, PPC expertise; Multi-channel marketing campaigns; Lead nurturing; Marketing analytics and reporting; Content marketing; Social media management; Brand management; Budget management; Team collaboration",Develop and implement digital marketing strategies; Manage multi-channel campaigns; Optimize lead generation and nurturing; Monitor analytics and ROI; Create marketing content and campaigns; Manage budgets and resources; Collaborate with marketing and cross-functional teams,Digital Marketing; SEO; SEM; PPC; Campaign Management; Lead Generation; Analytics; Content Creation; Brand Management; Budget Management
MKT-E-008,Marketing Specialist,Experienced,7-May,"Advanced digital marketing; SEO, SEM, PPC; Social media strategy; Content marketing; Email automation; Data analysis (Google Analytics, Tableau); Multi-channel campaigns; Brand management; Budget optimization; Team leadership",Lead digital campaigns; Optimize SEO/SEM and PPC; Manage social media presence; Develop content marketing strategies; Oversee email automation; Analyze performance metrics; Manage marketing budgets; Coordinate team efforts for campaign success,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Social Media; Brand Management; Campaign Optimization
MKT-E-009,Marketing Specialist,Experienced,8-Jun,Digital marketing strategy; Advanced SEO/SEM; PPC management; Content and social media marketing; Email campaigns; Analytics and reporting; Lead generation; Marketing automation; Brand management; Campaign coordination,Develop and execute marketing strategies; Manage SEO/SEM and PPC campaigns; Oversee content and social media marketing; Coordinate email campaigns and automation; Analyze marketing performance and ROI; Lead lead generation initiatives; Manage brand assets; Coordinate multi-channel campaigns,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Social Media; Analytics; Lead Generation; Brand Management
MKT-E-010,Marketing Specialist,Experienced,10-Jul,"Digital marketing strategy; SEO/SEM optimization; PPC campaigns; Social media marketing; Content creation; Email marketing automation; Analytics (GA, Tableau); Budget management; Team leadership; Emerging marketing technologies (AI tools, personalization)",Plan and execute digital campaigns; Optimize SEO/SEM and PPC performance; Oversee social media strategy; Lead content creation efforts; Manage email marketing automation; Analyze campaign performance and ROI; Manage marketing budgets; Implement AI-driven personalization and marketing technology tools,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Social Media; Budget Management; AI Marketing Tools
MKT-E-011,Marketing Specialist,Experienced,10-Aug,Strategic marketing planning; Digital marketing campaigns; SEO/SEM; PPC management; Content and social media marketing; Email automation; Analytics and reporting; Budget and ROI analysis; Brand management; Team coordination,Develop marketing strategy aligned with business goals; Manage digital campaigns including SEO/SEM and PPC; Oversee content and social media marketing; Lead email marketing automation; Analyze campaign metrics and optimize ROI; Manage brand assets; Coordinate marketing teams for project success,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Campaign Optimization; Team Leadership
MKT-E-012,Marketing Specialist,Experienced,12-Sep,Digital marketing strategy; SEO/SEM and PPC campaigns; Content creation; Social media marketing; Email marketing and automation; Marketing analytics; Multi-channel campaign management; Lead generation; Budget and ROI analysis; Emerging technologies in marketing,Design and execute digital marketing campaigns; Optimize SEO/SEM and PPC performance; Create and manage marketing content; Oversee social media marketing strategy; Implement email automation campaigns; Analyze campaign results and optimize ROI; Manage lead generation initiatives; Adopt emerging marketing technologies,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Social Media; Analytics; Lead Generation; AI Marketing Tools
MKT-E-013,Marketing Specialist,Experienced,15-Oct,Strategic marketing planning; Advanced digital marketing; SEO/SEM/PPC optimization; Content and social media marketing; Email marketing automation; Analytics and ROI reporting; Brand management; Team leadership; Budget management; AI-powered marketing personalization,Lead strategic marketing initiatives; Optimize and manage SEO/SEM and PPC campaigns; Develop content and social media strategies; Implement email automation workflows; Monitor and analyze marketing performance; Manage brand and budget; Lead and mentor marketing teams; Leverage AI tools for personalization,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Team Leadership; AI Marketing Tools
MKT-E-014,Marketing Specialist,Experienced,15-Dec,Marketing strategy; Digital marketing campaigns; SEO/SEM; PPC management; Content marketing; Social media strategy; Email marketing; Analytics and reporting; Budget optimization; Leadership and team management,Develop and execute marketing strategy; Manage digital campaigns across channels; Optimize SEO/SEM and PPC performance; Lead content creation and social media strategy; Oversee email marketing campaigns; Analyze campaign data and report ROI; Manage marketing budget; Lead and mentor marketing team,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Social Media; Budget Management; Leadership
MKT-E-015,Marketing Specialist,Experienced,13-16,"Digital marketing strategy; SEO, SEM, PPC; Content creation; Social media marketing; Email marketing automation; Analytics and reporting; Multi-channel campaigns; Lead generation; Budget management; AI-driven personalization",Plan and execute digital campaigns; Optimize SEO/SEM/PPC performance; Develop content marketing and social media strategy; Implement email marketing automation; Analyze metrics and optimize campaigns; Manage budgets and ROI; Lead multi-channel campaigns; Leverage AI tools for personalization,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Lead Generation; Budget Management; AI Marketing Tools
MKT-E-016,Marketing Specialist,Experienced,14-18,Advanced digital marketing; SEO/SEM/PPC campaigns; Content creation and strategy; Social media management; Email marketing automation; Data-driven analytics; Campaign optimization; Brand management; Budget allocation; Team leadership,Lead and optimize digital marketing campaigns; Oversee SEO/SEM and PPC initiatives; Develop content and social media strategy; Implement and manage email automation; Perform analytics and optimize campaign performance; Manage brand and marketing budget; Lead marketing team,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Campaign Optimization; Leadership
MKT-E-017,Marketing Specialist,Experienced,15-20,Digital marketing strategy; SEO/SEM/PPC; Content marketing and creation; Social media strategy; Email marketing automation; Analytics and reporting; Lead generation campaigns; Budget and ROI management; Team leadership; Emerging marketing technologies,Design and execute marketing strategies; Manage SEO/SEM and PPC campaigns; Oversee content and social media marketing; Implement email automation workflows; Analyze campaign performance; Manage budget and ROI; Lead marketing team; Adopt emerging technologies for marketing effectiveness,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Social Media; Analytics; Budget Management; AI Marketing Tools
MKT-E-018,Marketing Specialist,Experienced,15-20,Marketing strategy and planning; Advanced SEO/SEM/PPC; Content and social media marketing; Email marketing automation; Analytics and reporting; Campaign management; Brand management; Budget optimization; Team leadership; AI-driven marketing tools,Lead marketing strategy and planning; Manage SEO/SEM/PPC campaigns; Oversee content and social media marketing; Implement and manage email marketing automation; Analyze performance metrics and ROI; Coordinate campaigns and projects; Manage brand and marketing budget; Lead and mentor marketing teams; Leverage AI tools for personalization,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Leadership; AI Marketing Tools
MKT-E-019,Marketing Specialist,Experienced,16-20,Strategic marketing planning; Digital marketing campaigns; SEO/SEM/PPC management; Content creation and social media strategy; Email marketing automation; Data analytics and reporting; Lead generation and multi-channel campaigns; Budget management; Team leadership; Emerging technologies in marketing,Develop and execute strategic marketing plans; Manage SEO/SEM and PPC campaigns; Oversee content and social media marketing initiatives; Implement email marketing automation; Analyze data and optimize campaign ROI; Lead lead generation campaigns; Manage budget and allocate resources; Lead marketing team and adopt new technologies,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Lead Generation; Budget Management; AI Marketing Tools
