JobID,Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
CW-002,Content Writer,Fresher,0-2,Content creation; Blog and article writing; Editing and proofreading; SEO basics; Keyword usage; Fact-checking; Research; CMS basics; Time management; Creativity,Write and publish blogs and articles; Conduct topic research and fact-checking; Optimize content for basic SEO; Edit and proofread for clarity and grammar; Collaborate with marketing and design teams; Manage multiple content tasks and deadlines; Use CMS for content publishing; Learn AI-assisted content creation tools,Content Writing; SEO Basics; Blogs; Articles; Keyword Usage; Proofreading; Research; CMS; Creativity; Time Management
CW-003,Content Writer,Mid-Level,5-Feb,Advanced writing skills; SEO optimization; Content strategy support; Editing and proofreading; Research and fact-checking; Blog and article writing; Social media content; AI-assisted content tools; WordPress or CMS proficiency; Digital marketing awareness,Produce high-quality content aligned with SEO strategy; Conduct research for content accuracy; Optimize articles and blogs for search engines; Edit and proofread content for publication; Create social media posts; Support content strategy planning; Collaborate with SEO and marketing teams; Leverage AI tools to enhance content creation,Content Writing; SEO; Editing; Blog Writing; Social Media Content; AI Tools; WordPress; Proofreading; Research; Content Strategy
CW-004,Content Writer,Mid-Level,5-Mar,"Content strategy development; SEO keyword research; Advanced writing and editing; Fact-checking and research; Multi-format content creation (blogs, social media, video scripts); CMS tools; AI content tools; Analytics basics; Collaboration; Time management",Create and optimize content for various formats; Perform keyword research and implement SEO best practices; Edit and proofread content; Conduct in-depth research for accurate information; Collaborate with marketing and design teams; Use CMS and AI tools for content production; Track content performance using analytics; Manage deadlines and multiple projects,Content Writing; SEO; Content Strategy; Editing; Blogs; Social Media Content; AI Tools; CMS; Research; Time Management
CW-005,Content Writer,Experienced,8-May,"Content strategy; SEO optimization and backlinking; Advanced writing and editing; Multi-format content creation; Fact-checking and research; Digital marketing tools (Google Analytics, SEMrush); CMS and AI writing tools; Analytics and performance measurement; Collaboration with marketing and design teams; KPI tracking","Lead content strategy development and execution; Create SEO-optimized multi-format content; Perform research and fact-checking for accurate content; Edit and proofread all content; Collaborate with marketing, SEO, and design teams; Track content KPIs and analyze performance; Use AI tools for efficient content creation; Implement backlinking and content promotion strategies; Develop content calendars; Mentor junior content writers",Content Strategy; SEO; Backlinking; Multi-format Content; Google Analytics; SEMrush; AI Tools; CMS; Editing; Research
CW-006,Content Writer,Experienced,10-May,"Advanced content strategy; SEO and keyword research; Content marketing; Multi-format content creation (blogs, whitepapers, social media, scripts); Editing and fact-checking; Digital marketing tools (Google Analytics, SEMrush, HubSpot); AI-assisted content creation; Performance tracking and KPI analysis; Collaboration with teams; Project management for content initiatives","Develop and implement content strategies; Create multi-format content aligned with SEO and marketing goals; Conduct keyword research and optimize content; Edit and proofread all content; Collaborate with marketing, design, and SEO teams; Track content performance using analytics tools; Use AI tools to enhance content production; Ensure content aligns with brand voice and guidelines; Manage content calendars and deadlines; Mentor and guide junior writers",Content Strategy; SEO; Content Marketing; Multi-format Content; Google Analytics; SEMrush; HubSpot; AI Tools; Editing; Project Management
CW-007,Content Writer,Fresher,0-1,Writing and grammar; SEO basics; Content research; Proofreading; Adaptation of tone and style; WordPress basics; AI content tools awareness; Digital marketing basics; Creativity; Time management,Write clear and engaging content for blogs and social media; Assist in keyword research and basic SEO implementation; Proofread and edit content; Research topics for content accuracy; Publish content via CMS; Collaborate with team members on content ideas; Learn AI-assisted writing tools; Ensure content follows brand guidelines; Meet content deadlines; Adapt content style for different audiences,Content Writing; SEO; Proofreading; WordPress; AI Tools; Blogs; Articles; Research; Creativity; Time Management
CW-008,Content Writer,Mid-Level,5-Feb,Content strategy support; Advanced writing and editing; SEO optimization; Research and fact-checking; Multi-format content creation; CMS proficiency; AI content tools; Collaboration; Time management; Digital marketing awareness,"Create SEO-friendly content for blogs, social media, and articles; Perform research and fact-checking; Edit and proofread content; Support content strategy planning; Use CMS and AI tools for content creation; Collaborate with marketing and SEO teams; Track content performance; Maintain consistent brand voice; Adapt content for various audiences; Meet project deadlines",Content Writing; SEO; Content Strategy; Editing; Research; Multi-format Content; CMS; AI Tools; Collaboration; Time Management
CW-009,Content Writer,Experienced,8-May,Content strategy development; Advanced SEO skills; Multi-format content creation; Editing and fact-checking; Digital marketing tools; AI-assisted content creation; Analytics and KPI tracking; Collaboration and team management; Brand voice consistency; Project management,Develop and execute content strategies; Create SEO-optimized multi-format content; Edit and proofread content for quality and accuracy; Use digital marketing tools to track performance; Leverage AI tools for content creation and optimization; Collaborate with marketing and design teams; Ensure consistency in brand voice; Track content KPIs; Manage content calendars; Mentor junior content writers,Content Strategy; SEO; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Analytics; Collaboration; Brand Voice; Project Management
CW-010,Content Writer,Experienced,10-Jun,"Content strategy; SEO and keyword optimization; Content marketing; Editing and proofreading; Multi-format content creation; Digital marketing tools (Google Analytics, SEMrush, HubSpot); AI-assisted writing; Collaboration with cross-functional teams; Performance tracking and KPI analysis; Project management for content initiatives","Lead content strategy and planning; Create and optimize multi-format content; Edit and proofread content; Implement SEO and keyword optimization strategies; Use digital marketing tools to measure performance; Leverage AI-assisted writing tools; Collaborate with marketing, SEO, and design teams; Track content performance and KPIs; Manage content calendars and deadlines; Ensure alignment with brand guidelines",Content Strategy; SEO; Content Marketing; Editing; Multi-format Content; Digital Marketing Tools; AI Writing Tools; Collaboration; Analytics; Project Management
CW-011,Content Writer,Fresher,0-1,Basic writing and grammar; SEO fundamentals; Research and fact-checking; CMS familiarity; Proofreading; Tone and style adaptation; Digital marketing awareness; AI writing tool exposure; Creativity; Time management,Write engaging blog posts and articles; Research and verify content accuracy; Apply basic SEO practices; Proofread and edit content; Publish content on CMS platforms; Adapt writing style for different audiences; Collaborate with marketing team; Learn to use AI-assisted writing tools; Meet content deadlines; Ensure content aligns with brand voice,Content Writing; SEO; Proofreading; WordPress; AI Tools; Research; Blogs; Articles; Creativity; Time Management
CW-012,Content Writer,Fresher,0-2,Writing clarity and grammar; SEO basics; Keyword usage; Research skills; CMS familiarity; AI tool awareness; Content formatting; Digital marketing awareness; Communication skills; Creativity,Produce high-quality blogs and articles; Perform keyword research and implement SEO basics; Research content topics; Use CMS to publish content; Edit and proofread content; Collaborate with marketing team; Adapt content style for audiences; Leverage AI tools for content creation; Maintain content calendar; Ensure brand alignment in content,Content Writing; SEO; Keywords; CMS; AI Tools; Blogs; Articles; Editing; Research; Creativity
CW-013,Content Writer,Mid-Level,5-Feb,Content strategy support; SEO optimization; Advanced writing and editing; Research and fact-checking; Multi-format content creation; CMS tools; AI-assisted content creation; Collaboration with marketing teams; Digital marketing knowledge; Time management,Create and optimize content for multiple formats; Conduct keyword research and implement SEO strategies; Edit and proofread content for quality; Research for accurate content creation; Collaborate with marketing and design teams; Use CMS and AI tools for publishing; Support content strategy development; Track performance using analytics; Maintain content calendars; Ensure brand voice consistency,Content Writing; SEO; Content Strategy; Editing; Research; Multi-format Content; CMS; AI Tools; Collaboration; Time Management
CW-014,Content Writer,Mid-Level,5-Mar,"Content strategy planning; SEO keyword research; Advanced writing and editing; Content optimization; Research and fact-checking; Multi-format content creation; Digital marketing tools (GA, SEMrush); CMS and AI tools; Collaboration and teamwork; Time management",Plan and develop content strategy; Create SEO-optimized multi-format content; Perform editing and proofreading; Conduct in-depth research for content accuracy; Collaborate with marketing and SEO teams; Leverage AI tools for content creation; Use CMS for publishing content; Track content performance and KPIs; Maintain deadlines and content calendar; Ensure consistent brand messaging,Content Strategy; SEO; Multi-format Content; Editing; Research; CMS; AI Tools; Collaboration; Digital Marketing Tools; Time Management
CW-015,Content Writer,Experienced,8-May,"Content strategy development; Advanced SEO and keyword optimization; Multi-format content creation; Editing and proofreading; Digital marketing tools (GA4, SEMrush, HubSpot); AI-assisted writing; Analytics and KPI tracking; Collaboration with cross-functional teams; Content calendar management; Project management","Lead content strategy and execution; Create SEO-optimized blogs, articles, and multi-format content; Edit and proofread content for quality; Use digital marketing and analytics tools to monitor performance; Collaborate with marketing, design, and SEO teams; Implement AI-assisted content creation; Manage content calendars; Track KPIs and measure content impact; Ensure consistent brand voice; Mentor junior content writers",Content Strategy; SEO; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Analytics; Collaboration; Project Management; Content Calendar
CW-016,Content Writer,Experienced,10-May,Content strategy leadership; Advanced SEO techniques; Content marketing; Editing and proofreading; Multi-format content creation; Digital marketing tools proficiency; AI-assisted content creation; Performance tracking; Collaboration and mentoring; Project management,Develop and implement comprehensive content strategies; Create and optimize multi-format content aligned with SEO and marketing goals; Edit and proofread content for quality assurance; Use analytics and marketing tools to measure content effectiveness; Leverage AI-assisted tools for content production; Collaborate with cross-functional teams; Manage content calendars and deadlines; Track content KPIs and adjust strategies; Mentor and train junior writers; Ensure content aligns with brand guidelines,Content Strategy; SEO; Content Marketing; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Performance Tracking; Collaboration; Project Management
CW-017,Content Writer,Fresher,0-2,Writing clarity; Grammar and punctuation; Basic SEO knowledge; Content research; Proofreading; CMS familiarity; AI tools exposure; Creativity; Digital marketing awareness; Adaptable tone and style,Write engaging and clear content for blogs and articles; Perform research and fact-checking; Apply basic SEO practices; Proofread and edit content; Publish content on CMS; Adapt content style to audience; Collaborate with marketing teams; Familiarize with AI-assisted content tools; Maintain content deadlines; Ensure alignment with brand guidelines,Content Writing; SEO; Proofreading; CMS; AI Tools; Research; Creativity; Blogs; Articles; Digital Marketing
CW-018,Content Writer,Mid-Level,5-Feb,Content strategy support; Advanced writing and editing; SEO optimization; Research and fact-checking; Multi-format content creation; CMS proficiency; AI-assisted content creation; Collaboration; Digital marketing awareness; Time management,"Create and optimize content for blogs, social media, and other formats; Perform keyword research and implement SEO strategies; Edit and proofread content; Conduct research to ensure accuracy; Collaborate with marketing and design teams; Use CMS and AI tools for publishing; Support content strategy planning; Track content performance using analytics; Maintain content calendars; Ensure brand consistency in content",Content Writing; SEO; Content Strategy; Editing; Research; CMS; AI Tools; Collaboration; Time Management; Multi-format Content
